localpath,roughness
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2623_kp_0.tif,0.021636168393972404
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2623_kp_1.tif,0.02218652325507641
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2623_kp_2.tif,0.02211615848316957
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2627_ii_0.tif,0.01590234179895822
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2627_ii_1.tif,0.020395385886480148
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2627_ii_2.tif,0.018577887915875873
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/262_kv_0.tif,0.01778802739505901
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/262_kv_1.tif,0.019291813494589492
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/262_kv_2.tif,0.01570479506249859
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2634_ab_0.tif,0.04512097747394889
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2634_ab_1.tif,0.04168622350590112
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2634_ab_2.tif,0.04954951829739936
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2635_ap_0.tif,0.038249187418214196
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2635_ap_1.tif,0.03706033080769543
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2635_ap_2.tif,0.03674670111244688
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/264_kk_0.tif,0.02276450265376506
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/264_kk_1.tif,0.022671551238281618
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/264_kk_2.tif,0.02147129984743531
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/272_ab_0.tif,0.012031676380997976
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/272_ab_1.tif,0.010535993828099685
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/272_ab_2.tif,0.011620374909573987
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2758_kv_0.tif,0.021722511918337833
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2758_kv_1.tif,0.021635805394146182
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2758_kv_2.tif,0.02159065853712129
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2759_kv_0.tif,0.023179599693299847
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2759_kv_1.tif,0.025831724233773102
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2759_kv_2.tif,0.024631488884208377
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/276_ae_0.tif,0.06346629899071639
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/276_ae_1.tif,0.06739166084685123
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/276_ae_2.tif,0.0690682469893995
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2771_km_0.tif,0.024738674167953004
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2771_km_1.tif,0.023792068294587312
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2771_km_2.tif,0.02622482023411759
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/277_ag_0.tif,0.015688059667921535
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/277_ag_1.tif,0.016797890157414175
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/277_ag_2.tif,0.015352348372377768
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/278_kp_0.tif,0.01702036615173529
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/278_kp_1.tif,0.016939184879727325
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/278_kp_2.tif,0.015455062546816912
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/279_kp_0.tif,0.06670126686386417
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/279_kp_1.tif,0.05865802050671462
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/279_kp_2.tif,0.06081400965318115
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/280_ii_0.tif,0.00858289298761911
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/280_ii_1.tif,0.006980880910297305
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/280_ii_2.tif,0.007430066363696479
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/281_kv_0.tif,0.017147586846872006
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/281_kv_1.tif,0.017067306954181766
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/281_kv_2.tif,0.016328618480460022
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/282_kp_0.tif,0.023992792519951275
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/282_kp_1.tif,0.02212379692863245
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/282_kp_2.tif,0.022897491976455863
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2882_kv_0.tif,0.01994529038854465
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2882_kv_1.tif,0.01856682945276658
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2882_kv_2.tif,0.018539902404906328
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2885_kv_0.tif,0.020967919991607607
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2885_kv_1.tif,0.021711633530021226
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2885_kv_2.tif,0.023044716687197583
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2889_ka_0.tif,0.04552488783196137
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2889_ka_1.tif,0.04669901454648815
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2889_ka_2.tif,0.046411891562664544
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2900_ka_0.tif,0.04795636514260933
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2900_ka_1.tif,0.04919670327795674
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2900_ka_2.tif,0.04517641246428801
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2901_ka_0.tif,0.04400667131240695
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2901_ka_1.tif,0.04644117880663114
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2901_ka_2.tif,0.04345418384468712
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2903_lf_0.tif,0.08558381574220834
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2903_lf_1.tif,0.09223109965529482
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2903_lf_2.tif,0.08641368723285973
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2906_lb_0.tif,0.02415167323570022
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2906_lb_1.tif,0.021429555359807936
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2906_lb_2.tif,0.022380088876024367
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2907_lb_0.tif,0.0067705135030478305
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2907_lb_1.tif,0.006258143847377737
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2907_lb_2.tif,0.007157149219522816
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2908_kk_0.tif,0.020797646148532505
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2908_kk_1.tif,0.019837948243935734
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2908_kk_2.tif,0.01908208668319666
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2909_kp_0.tif,0.018413892726726548
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2909_kp_1.tif,0.018599332715303372
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2909_kp_2.tif,0.01843383761881629
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2910_kp_0.tif,0.019441868372887538
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2910_kp_1.tif,0.020302104389853495
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2910_kp_2.tif,0.020760102403309267
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2911_kp_0.tif,0.10024369092955662
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2911_kp_1.tif,0.11410868665294129
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2911_kp_2.tif,0.12028134965632167
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2913_ab_0.tif,0.02319328499861691
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2913_ab_1.tif,0.023980981108076043
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2913_ab_2.tif,0.02737085194558863
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2917_kk_0.tif,0.020367876222581
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2917_kk_1.tif,0.02085347134958576
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2917_kk_2.tif,0.020370690613842488
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2948_km_0.tif,0.0522339338221824
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2948_km_1.tif,0.05499100175744369
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2948_km_2.tif,0.04699926007399913
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2949_km_0.tif,0.022731664346946075
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2949_km_1.tif,0.021724552234770725
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2949_km_2.tif,0.022269194770290122
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2950_kp_0.tif,0.023644774568298797
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2950_kp_1.tif,0.02330916837589229
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2950_kp_2.tif,0.023489487247654792
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2951_kk_0.tif,0.019991258574801316
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2951_kk_1.tif,0.02127025685575358
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2951_kk_2.tif,0.02043622266503175
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2952_kk_0.tif,0.04247268159125598
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2952_kk_1.tif,0.03696779682886757
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2952_kk_2.tif,0.04879718183971615
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2994_hx_0.tif,0.02508345990418655
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2994_hx_1.tif,0.02597302521753222
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2994_hx_2.tif,0.026354448072700543
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2995_se_0.tif,0.01818394262591709
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2995_se_1.tif,0.01979390618435198
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2995_se_2.tif,0.019734956692497873
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3042_ar_0.tif,0.042810790876829465
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3042_ar_1.tif,0.042750405231448754
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3042_ar_2.tif,0.04674364714137773
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3052_ko_0.tif,0.03651830254825712
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3052_ko_1.tif,0.03982837826502597
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3052_ko_2.tif,0.03980237664793853
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3056_pb_0.tif,0.019642786422746094
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3056_pb_1.tif,0.017585633219246572
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3056_pb_2.tif,0.018864395737948285
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3057_lp_0.tif,0.061713787500152856
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3057_lp_1.tif,0.0568717862261453
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3057_lp_2.tif,0.06343416664346091
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3058_lp_0.tif,0.07439658568858484
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3058_lp_1.tif,0.07562609251547596
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3058_lp_2.tif,0.07733644985747881
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3070_aj_0.tif,0.01942171334508798
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3070_aj_1.tif,0.018536893500620613
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3070_aj_2.tif,0.019541209928910588
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3071_aj_0.tif,0.019746095957173478
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3071_aj_1.tif,0.018497647726654336
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3071_aj_2.tif,0.019890443377983937
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3073_kk_0.tif,0.02178381727671669
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3073_kk_1.tif,0.020941322995484457
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3073_kk_2.tif,0.021574850554421543
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3074_kk_0.tif,0.017536254368069326
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3074_kk_1.tif,0.018024003716357283
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3074_kk_2.tif,0.016810979760239844
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3076_aj_0.tif,0.01748121388101155
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3076_aj_1.tif,0.017995005290841946
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3076_aj_2.tif,0.018656711310372158
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3079_ml_0.tif,0.05041806500230136
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3079_ml_1.tif,0.05251055809787158
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3079_ml_2.tif,0.05144479636090537
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3097_ke_0.tif,0.018188348690306833
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3097_ke_1.tif,0.018099542950053137
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3097_ke_2.tif,0.01782413381101358
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3100_kk_0.tif,0.021666627908456786
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3100_kk_1.tif,0.021677531090380925
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3100_kk_2.tif,0.022839067519520345
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3111_kp_0.tif,0.018270505665244123
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3111_kp_1.tif,0.01927796687344256
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3111_kp_2.tif,0.01768405829496849
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3113_kk_0.tif,0.02291328728549069
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3113_kk_1.tif,0.024099480419139525
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3113_kk_2.tif,0.023326709515291956
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3138_ab_0.tif,0.037429176517312715
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3138_ab_1.tif,0.03993741728705495
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3138_ab_2.tif,0.036593021058371505
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3139_ab_0.tif,0.04127822386826883
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3139_ab_1.tif,0.0393480484727029
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3139_ab_2.tif,0.041733764628104394
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3140_kb_0.tif,0.05315239252348198
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3140_kb_1.tif,0.05338646842728956
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3140_kb_2.tif,0.055779585879524314
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3155_ii_0.tif,0.008132069079104713
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3155_ii_1.tif,0.006400511104565779
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3155_ii_2.tif,0.0064594321372476475
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3164_kk_0.tif,0.02259126159872792
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3164_kk_1.tif,0.022272729678909805
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3164_kk_2.tif,0.022349957381653875
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3165_km_0.tif,0.051988284376860906
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3165_km_1.tif,0.05288245261379876
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3165_km_2.tif,0.049010615231570215
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3178_ab_0.tif,0.018887756228373756
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3178_ab_1.tif,0.015529321066802618
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3178_ab_2.tif,0.020690293968604237
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3179_ab_0.tif,0.020425190296416935
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3179_ab_1.tif,0.021079675537930304
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3179_ab_2.tif,0.021793026119129318
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3217_ip_0.tif,0.016786520579481292
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3217_ip_1.tif,0.014657466889739155
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/3217_ip_2.tif,0.01707901949208678
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/329_kk_0.tif,0.01934678591320071
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/329_kk_1.tif,0.01888691085970936
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/329_kk_2.tif,0.018859204509306848
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/332_an_0.tif,0.043066373973910214
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/332_an_1.tif,0.04120780166663404
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/332_an_2.tif,0.0515035845886755
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/341_ab_0.tif,0.020537977795299478
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/341_ab_1.tif,0.019278507667668098
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/341_ab_2.tif,0.01922294891898571
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/355_ka_0.tif,0.03577354283418414
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/355_ka_1.tif,0.04196362951530722
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/355_ka_2.tif,0.03833655711820098
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/356_ka_0.tif,0.05866059832765868
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/356_ka_1.tif,0.05023146881427581
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/356_ka_2.tif,0.05834773391624477
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/360_km_0.tif,0.01844121935968188
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/360_km_1.tif,0.01869742990734606
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/360_km_2.tif,0.018900311799214545
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/361_km_0.tif,0.018451534174329636
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/361_km_1.tif,0.018852965690689383
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/361_km_2.tif,0.019837202747158986
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/397_ab_0.tif,0.01835501024240579
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/397_ab_1.tif,0.019007323071670964
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/397_ab_2.tif,0.01797723892538771
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/398_ab_0.tif,0.01744776215442434
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/398_ab_1.tif,0.01692630799450481
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/398_ab_2.tif,0.016622710454284297
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/4126_ab_0.tif,0.01646622466284177
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/4126_ab_1.tif,0.018498033537452357
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/4126_ab_2.tif,0.02215198978908247
